X;Y;X;Y;X;Y;X;Y
1843,125;0,049;;;;;;
1843,75;0,042;;;;;;
1844,375;0,031;;;;;;
1845;0,028;;;;;;
1845,625;0,041;;;;;;
1846,25;0,021;;;;;;
1846,875;0,044;;;;;;
1847,5;0,045;;;;;;
1848,125;0,021;;;;;;
1848,75;0,008;;;;;;
1849,375;0,031;;;;;;
1850;0,02;;;;;;
1850,625;0,029;;;;;;
1851,25;0,033;;;;;;
1851,875;0,069;;;;;;
1852,5;0,038;;;;;;
1853,125;0,026;;;;;;
1853,75;0,02;;;;;;
1854,375;0,032;;;;;;
1855;0,034;;;;;;
1855,625;0,019;;;;;;
1856,25;0,009;;;;;;
1856,875;0,017;;;;;;
1857,5;0,012;;;;;;
1858,125;0,019;;;;;;
1858,75;0,057;;;;;;
1859,375;0,057;;;;;;
1860;0,025;;;;;;
1860,625;0,025;;;;;;
1861,25;0,014;;;;;;
1861,875;0,017;;;;;;
1862,5;0,015;;;;;;
1863,125;0,011;;;;;;
1863,75;0,012;;;;;;
1864,375;0,006;;;;;;
1865;0,01;;;;;;
1865,625;0,017;;;;;;
1866,25;0,017;;;;;;
1866,875;0,028;;;;;;
1867,5;0,042;;;;;;
1868,125;0,035;;;;;;
1868,75;0,025;;;;;;
1869,375;0,028;;;;;;
1870;0,021;;;;;;
1870,625;0,028;;;;;;
1871,25;0,026;;;;;;
1871,875;0,03;;;;;;
1872,5;0,051;;;;;;
1873,125;0,059;;;;;;
1873,75;0,054;;;;;;
1874,375;0,036;;;;;;
1875;0,022;;;;;;
1875,625;0,017;;;;;;
1876,25;0,011;;;;;;
1876,875;0,013;;;;;;
1877,5;0,041;;;;;;
1878,125;0,039;;;;;;
1878,75;0,022;;;;;;
1879,375;0,014;;;;;;
1880;0,015;;;;;;
1880,625;0,028;;;;;;
1881,25;0,021;;;;;;
1881,875;0,04;;;;;;
1882,5;0,027;;;;;;
1883,125;0,01;;;;;;
1883,75;0,025;;;;;;
1884,375;0,032;;;;;;
1885;0,023;;;;;;
1885,625;0,009;;;;;;
1886,25;0,031;;;;;;
1886,875;0,018;;;;;;
1887,5;0,041;;;;;;
1888,125;0,018;;;;;;
1888,75;0,024;;;;;;
1889,375;0,009;;;;;;
1890;0,019;;;;;;
1890,625;0,041;;;;;;
1891,25;0,047;;;;;;
1891,875;0,015;;;;;;
1892,5;0,026;;;;;;
1893,125;0,019;;;;;;
1893,75;0,007;;;;;;
1894,375;0,011;;;;;;
1895;0,026;;;;;;
1895,625;0,034;;;;;;
1896,25;0,028;;;;;;
1896,875;0,028;;;;;;
1897,5;0,019;;;;;;
1898,125;0,028;;;;;;
1898,75;0,006;;;;;;
1899,375;0,024;;;;;;
1900;0,03;;;;;;
1900,625;0,021;;;;;;
1901,25;0,007;;;;;;
1901,875;0,004;;;;;;
1902,5;0,017;;;;;;
1903,125;0,036;;;;;;
1903,75;0,02;;;;;;
1904,375;0,03;;;;;;
1905;0,053;;;;;;
1905,625;0,037;;;;;;
1906,25;0,013;;;;;;
1906,875;0,004;;;;;;
1907,5;0,015;;;;;;
1908,125;0,036;;;;;;
1908,75;0,036;;;;;;
1909,375;0,022;;;;;;
1910;0,033;;;;;;
1910,625;0,056;;;;;;
1911,25;0,031;;;;;;
1911,875;0,012;;;;;;
1912,5;0,007;;;;;;
1913,125;0,02;;;;;;
1913,75;0,012;;;;;;
1914,375;0,019;;;;;;
1915;0,029;;;;;;
1915,625;0,016;;;;;;
1916,25;0,013;;;;;;
1916,875;0,034;;;;;;
1917,5;0,043;;;;;;
1918,125;0,037;;;;;;
1918,75;0,044;;;;;;
1919,375;0,023;;;;;;
1920;0,01;;;;;;
1920,625;0,004;;;;;;
1921,25;0,006;;;;;;
1921,875;0,007;;;;;;
1922,5;0,024;;;;;;
1923,125;0,037;;;;;;
1923,75;0,02;;;;;;
1924,375;0,02;;;;;;
1925;0,026;;;;;;
1925,625;0,03;;;;;;
1926,25;0,035;;;;;;
1926,875;0,022;;;;;;
1927,5;0,034;;;;;;
1928,125;0,017;;;;;;
1928,75;0,022;;;;;;
1929,375;0,024;;;;;;
1930;0,045;;;;;;
1930,625;0,06;;;;;;
1931,25;0,056;;;;;;
1931,875;0,043;;;;;;
1932,5;0,029;;;;;;
1933,125;0,018;;;;;;
1933,75;0,009;;;;;;
1934,375;0,013;;;;;;
1935;0,023;;;;;;
1935,625;0,016;;;;;;
1936,25;0,023;;;;;;
1936,875;0,019;;;;;;
1937,5;0,006;;;;;;
1938,125;0,019;;;;;;
1938,75;0,011;;;;;;
1939,375;0,009;;;;;;
1940;0,022;;;;;;
1940,625;0,02;;;;;;
1941,25;0,011;;;;;;
1941,875;0,035;;;;;;
1942,5;0,032;;;;;;
1943,125;0,019;;;;;;
1943,75;0,026;;;;;;
1944,375;0,014;;;;;;
1945;0,014;;;;;;
1945,625;0,033;;;;;;
1946,25;0,044;;;;;;
1946,875;0,019;;;;;;
1947,5;0,022;;;;;;
1948,125;0,038;;;;;;
1948,75;0,029;;;;;;
1949,375;0,021;;;;;;
1950;0,013;;;;;;
1950,625;0,012;;;;;;
1951,25;0,013;;;;;;
1951,875;0,009;;;;;;
1952,5;0,002;;;;;;
1953,125;0,012;;;;;;
1953,75;0,023;;;;;;
1954,375;0,032;;;;;;
1955;0,021;;;;;;
1955,625;0,013;;;;;;
1956,25;0,011;;;;;;
1956,875;0,023;;;;;;
1957,5;0,01;;;;;;
1958,125;0,055;;;;;;
1958,75;0,037;;;;;;
1959,375;0,006;;;;;;
1960;0,016;;;;;;
1960,625;0,006;;;;;;
1961,25;0,03;;;;;;
1961,875;0,05;;;;;;
1962,5;0,041;;;;;;
1963,125;0,008;;;;;;
1963,75;0,046;;;;;;
1964,375;0,035;;;;;;
1965;0,005;;;;;;
1965,625;0,001;;;;;;
1966,25;0,01;;;;;;
1966,875;0,025;;;;;;
1967,5;0,022;;;;;;
1968,125;0,019;;;;;;
1968,75;0,061;;;;;;
1969,375;0,059;;;;;;
1970;0,013;;;;;;
1970,625;0,027;;;;;;
1971,25;0,011;;;;;;
1971,875;0;;;;;;
1972,5;0,019;;;;;;
1973,125;0,031;;;;;;
1973,75;0,008;;;;;;
1974,375;0,02;;;;;;
1975;0,027;;;;;;
1975,625;0,052;;;;;;
1976,25;0,059;;;;;;
1976,875;0,044;;;;;;
1977,5;0,033;;;;;;
1978,125;0,017;;;;;;
1978,75;0,01;;;;;;
1979,375;0,004;;;;;;
1980;0,01;;;;;;
1980,625;0,003;;;;;;
1981,25;0,023;;;;;;
1981,875;0,041;;;;;;
1982,5;0,02;;;;;;
1983,125;0,021;;;;;;
1983,75;0,029;;;;;;
1984,375;0,022;;;;;;
1985;0,016;;;;;;
1985,625;0,024;;;;;;
1986,25;0,022;;;;;;
1986,875;0,007;;;;;;
1987,5;0,02;;;;;;
1988,125;0,013;;;;;;
1988,75;0,014;;;;;;
1989,375;0,025;;;;;;
1990;0,026;;;;;;
1990,625;0,02;;;;;;
1991,25;0,016;;;;;;
1991,875;0,01;;;;;;
1992,5;0,006;;;;;;
1993,125;0,007;;;;;;
1993,75;0,011;;;;;;
1994,375;0,021;;;;;;
1995;0,035;;;;;;
1995,625;0,023;;;;;;
1996,25;0,032;;;;;;
1996,875;0,032;;;;;;
1997,5;0,005;;;;;;
1998,125;0,026;;;;;;
1998,75;0,027;;;;;;
1999,375;0,013;;;;;;
2000;0,049;;;;;;
