X;Y;X;Y;X;Y;X;Y
1736,25;0,0016;;;;;;
1736,875;0,0015;;;;;;
1737,5;0,0004;;;;;;
1738,125;0,0005;;;;;;
1738,75;0,0011;;;;;;
1739,375;0,0013;;;;;;
1740;0,0003;;;;;;
1740,625;0,0013;;;;;;
1741,25;0,001;;;;;;
1741,875;0,0005;;;;;;
1742,5;0,0003;;;;;;
1743,125;0,0017;;;;;;
1743,75;0,0023;;;;;;
1744,375;0,0011;;;;;;
1745;0,0022;;;;;;
1745,625;0,0016;;;;;;
1746,25;0,001;;;;;;
1746,875;0,0009;;;;;;
1747,5;0,0014;;;;;;
1748,125;0,0003;;;;;;
1748,75;0,0021;;;;;;
1749,375;0,0027;;;;;;
1750;0,0017;;;;;;
1750,625;0,0011;;;;;;
1751,25;0,0015;;;;;;
1751,875;0,0006;;;;;;
1752,5;0,0026;;;;;;
1753,125;0,0035;;;;;;
1753,75;0,0033;;;;;;
1754,375;0,0021;;;;;;
1755;0,0014;;;;;;
1755,625;0,0017;;;;;;
1756,25;0,0018;;;;;;
1756,875;0,0019;;;;;;
1757,5;0,0001;;;;;;
1758,125;0,0014;;;;;;
1758,75;0,0032;;;;;;
1759,375;0,0021;;;;;;
1760;0,002;;;;;;
1760,625;0,0011;;;;;;
1761,25;0,0012;;;;;;
1761,875;0,0026;;;;;;
1762,5;0,0015;;;;;;
1763,125;0,0005;;;;;;
1763,75;0,0028;;;;;;
1764,375;0,0042;;;;;;
1765;0,0024;;;;;;
1765,625;0,0006;;;;;;
1766,25;0,0003;;;;;;
1766,875;0,0015;;;;;;
1767,5;0,0004;;;;;;
1768,125;0,0007;;;;;;
1768,75;0,0016;;;;;;
1769,375;0,0038;;;;;;
1770;0,0044;;;;;;
1770,625;0,0021;;;;;;
1771,25;0,0024;;;;;;
1771,875;0,0013;;;;;;
1772,5;0,0011;;;;;;
1773,125;0,0022;;;;;;
1773,75;0,0019;;;;;;
1774,375;0,0005;;;;;;
1775;0,0025;;;;;;
1775,625;0,0048;;;;;;
1776,25;0,0062;;;;;;
1776,875;0,004;;;;;;
1777,5;0,0023;;;;;;
1778,125;0,0054;;;;;;
1778,75;0,0025;;;;;;
1779,375;0,0027;;;;;;
1780;0,0028;;;;;;
1780,625;0,0013;;;;;;
1781,25;0,0006;;;;;;
1781,875;0,0027;;;;;;
1782,5;0,0035;;;;;;
1783,125;0,0033;;;;;;
1783,75;0,0025;;;;;;
1784,375;0,0003;;;;;;
1785;0,0011;;;;;;
1785,625;0,0013;;;;;;
1786,25;0,0025;;;;;;
1786,875;0,0021;;;;;;
1787,5;0,0012;;;;;;
1788,125;0,002;;;;;;
1788,75;0,002;;;;;;
1789,375;0,0011;;;;;;
1790;0,0025;;;;;;
1790,625;0,0048;;;;;;
1791,25;0,0038;;;;;;
1791,875;0,0019;;;;;;
1792,5;0,0007;;;;;;
1793,125;0,0024;;;;;;
1793,75;0,0037;;;;;;
1794,375;0,0027;;;;;;
1795;0,0006;;;;;;
1795,625;0,0002;;;;;;
1796,25;0,0009;;;;;;
1796,875;0,0016;;;;;;
1797,5;0,0007;;;;;;
1798,125;0,0009;;;;;;
1798,75;0,0024;;;;;;
1799,375;0,0032;;;;;;
1800;0,0026;;;;;;
1800,625;0,0019;;;;;;
1801,25;0,0003;;;;;;
1801,875;0,0014;;;;;;
1802,5;0,0031;;;;;;
1803,125;0,0025;;;;;;
1803,75;0,0009;;;;;;
1804,375;0,0006;;;;;;
1805;0,0019;;;;;;
1805,625;0,0025;;;;;;
1806,25;0,0037;;;;;;
1806,875;0,0042;;;;;;
1807,5;0,0018;;;;;;
1808,125;0,0006;;;;;;
1808,75;0,0018;;;;;;
1809,375;0,0032;;;;;;
1810;0,0021;;;;;;
1810,625;0,0011;;;;;;
1811,25;0,0034;;;;;;
1811,875;0,0045;;;;;;
1812,5;0,0032;;;;;;
1813,125;0,0018;;;;;;
1813,75;0,0012;;;;;;
1814,375;0,0003;;;;;;
1815;0,0009;;;;;;
1815,625;0,0035;;;;;;
1816,25;0,0038;;;;;;
1816,875;0,0009;;;;;;
1817,5;0,0003;;;;;;
1818,125;0,0008;;;;;;
1818,75;0,0015;;;;;;
1819,375;0,0037;;;;;;
1820;0,0035;;;;;;
1820,625;0,0024;;;;;;
1821,25;0,003;;;;;;
1821,875;0,0018;;;;;;
1822,5;0,0018;;;;;;
1823,125;0,0024;;;;;;
1823,75;0,0013;;;;;;
1824,375;0,0034;;;;;;
1825;0,002;;;;;;
1825,625;0,0011;;;;;;
1826,25;0,0042;;;;;;
1826,875;0,004;;;;;;
1827,5;0,0013;;;;;;
1828,125;0,0028;;;;;;
1828,75;0,0015;;;;;;
1829,375;0,0025;;;;;;
1830;0,0035;;;;;;
1830,625;0,0048;;;;;;
1831,25;0,0072;;;;;;
1831,875;0,0107;;;;;;
1832,5;0,0088;;;;;;
1833,125;0,0022;;;;;;
1833,75;0,0032;;;;;;
1834,375;0,0042;;;;;;
1835;0,0002;;;;;;
1835,625;0,0006;;;;;;
1836,25;0,0039;;;;;;
1836,875;0,0085;;;;;;
1837,5;0,0038;;;;;;
1838,125;0,0022;;;;;;
1838,75;0,0054;;;;;;
1839,375;0,0015;;;;;;
1840;0,0035;;;;;;
1840,625;0,0043;;;;;;
1841,25;0,0031;;;;;;
1841,875;0,0058;;;;;;
1842,5;0,0064;;;;;;
1843,125;0,005;;;;;;
1843,75;0,0048;;;;;;
1844,375;0,0066;;;;;;
1845;0,0068;;;;;;
1845,625;0,0089;;;;;;
1846,25;0,0075;;;;;;
1846,875;0,0017;;;;;;
1847,5;0,0081;;;;;;
1848,125;0,0043;;;;;;
1848,75;0,005;;;;;;
1849,375;0,0058;;;;;;
1850;0,0079;;;;;;
1850,625;0,0111;;;;;;
1851,25;0,0079;;;;;;
1851,875;0,0072;;;;;;
1852,5;0,006;;;;;;
1853,125;0,0017;;;;;;
1853,75;0,0012;;;;;;
1854,375;0,0046;;;;;;
1855;0,0029;;;;;;
1855,625;0,0018;;;;;;
1856,25;0,0023;;;;;;
1856,875;0,0035;;;;;;
1857,5;0,0025;;;;;;
1858,125;0,0066;;;;;;
1858,75;0,0049;;;;;;
1859,375;0,009;;;;;;
1860;0,0053;;;;;;
1860,625;0,0096;;;;;;
1861,25;0,0064;;;;;;
1861,875;0,0008;;;;;;
1862,5;0,0031;;;;;;
1863,125;0,0033;;;;;;
1863,75;0,0036;;;;;;
1864,375;0,0034;;;;;;
1865;0,0039;;;;;;
1865,625;0,0024;;;;;;
1866,25;0,0053;;;;;;
1866,875;0,0004;;;;;;
1867,5;0,0034;;;;;;
1868,125;0,0021;;;;;;
1868,75;0,0015;;;;;;
1869,375;0,0039;;;;;;
1870;0,0021;;;;;;
1870,625;0,0034;;;;;;
1871,25;0,0038;;;;;;
1871,875;0,0037;;;;;;
1872,5;0,0009;;;;;;
1873,125;0,0054;;;;;;
1873,75;0,0055;;;;;;
1874,375;0,0018;;;;;;
1875;0,0024;;;;;;
1875,625;0,0023;;;;;;
1876,25;0,0011;;;;;;
1876,875;0,0024;;;;;;
1877,5;0,0029;;;;;;
1878,125;0,0026;;;;;;
1878,75;0,0024;;;;;;
1879,375;0,0028;;;;;;
1880;0,0019;;;;;;
1880,625;0,001;;;;;;
1881,25;0,0005;;;;;;
1881,875;0,0014;;;;;;
1882,5;0,0048;;;;;;
1883,125;0,0057;;;;;;
1883,75;0,0044;;;;;;
1884,375;0,0028;;;;;;
1885;0,0026;;;;;;
1885,625;0,0052;;;;;;
1886,25;0,0044;;;;;;
1886,875;0,0032;;;;;;
1887,5;0,0015;;;;;;
1888,125;0,001;;;;;;
1888,75;0,0032;;;;;;
1889,375;0,0041;;;;;;
1890;0,003;;;;;;
1890,625;0,0014;;;;;;
1891,25;0,0026;;;;;;
1891,875;0,0026;;;;;;
1892,5;0,0035;;;;;;
1893,125;0,0035;;;;;;
1893,75;0,0028;;;;;;
1894,375;0,0039;;;;;;
1895;0,0057;;;;;;
1895,625;0,0046;;;;;;
1896,25;0,0049;;;;;;
1896,875;0,0038;;;;;;
1897,5;0,0033;;;;;;
1898,125;0,0033;;;;;;
1898,75;0,004;;;;;;
1899,375;0,0044;;;;;;
1900;0,0024;;;;;;
1900,625;0,0002;;;;;;
1901,25;0,0017;;;;;;
1901,875;0,0007;;;;;;
1902,5;0,0005;;;;;;
1903,125;0,0018;;;;;;
1903,75;0,0041;;;;;;
1904,375;0,0041;;;;;;
1905;0,0028;;;;;;
1905,625;0,003;;;;;;
1906,25;0,0029;;;;;;
1906,875;0,0039;;;;;;
1907,5;0,0038;;;;;;
1908,125;0,0027;;;;;;
1908,75;0,0045;;;;;;
1909,375;0,0024;;;;;;
1910;0,0017;;;;;;
1910,625;0,0027;;;;;;
1911,25;0,0025;;;;;;
1911,875;0,0009;;;;;;
1912,5;0,0018;;;;;;
1913,125;0,0009;;;;;;
1913,75;0,0015;;;;;;
1914,375;0,0003;;;;;;
1915;0,0016;;;;;;
1915,625;0,0022;;;;;;
1916,25;0,0016;;;;;;
1916,875;0,0035;;;;;;
1917,5;0,0027;;;;;;
1918,125;0,0022;;;;;;
1918,75;0,0015;;;;;;
1919,375;0,0016;;;;;;
1920;0,0019;;;;;;
1920,625;0,0012;;;;;;
1921,25;0,0013;;;;;;
1921,875;0,0027;;;;;;
1922,5;0,0041;;;;;;
1923,125;0,0037;;;;;;
1923,75;0,0013;;;;;;
1924,375;0,0016;;;;;;
1925;0,0017;;;;;;
1925,625;0,0007;;;;;;
1926,25;0,0011;;;;;;
1926,875;0,001;;;;;;
1927,5;0,0017;;;;;;
1928,125;0,0014;;;;;;
1928,75;0,0018;;;;;;
1929,375;0,0023;;;;;;
1930;0,0013;;;;;;
1930,625;0,0001;;;;;;
1931,25;0,0013;;;;;;
1931,875;0,0016;;;;;;
1932,5;0,0009;;;;;;
1933,125;0,003;;;;;;
1933,75;0,005;;;;;;
1934,375;0,0035;;;;;;
1935;0,0015;;;;;;
1935,625;0,0028;;;;;;
1936,25;0,005;;;;;;
1936,875;0,0042;;;;;;
1937,5;0,0016;;;;;;
1938,125;0,0004;;;;;;
1938,75;0,002;;;;;;
1939,375;0,0033;;;;;;
1940;0,0006;;;;;;
1940,625;0,0036;;;;;;
1941,25;0,0049;;;;;;
1941,875;0,0042;;;;;;
1942,5;0,0034;;;;;;
1943,125;0,0021;;;;;;
1943,75;0,0031;;;;;;
1944,375;0,002;;;;;;
1945;0,0009;;;;;;
1945,625;0,0014;;;;;;
1946,25;0,0012;;;;;;
1946,875;0,0006;;;;;;
1947,5;0,001;;;;;;
1948,125;0,0023;;;;;;
1948,75;0,0032;;;;;;
1949,375;0,0034;;;;;;
1950;0,001;;;;;;
1950,625;0,0019;;;;;;
1951,25;0,004;;;;;;
1951,875;0,0027;;;;;;
1952,5;0,0021;;;;;;
1953,125;0,0021;;;;;;
1953,75;0,0008;;;;;;
1954,375;0,0006;;;;;;
1955;0,0006;;;;;;
1955,625;0,0008;;;;;;
1956,25;0,0013;;;;;;
1956,875;0,0012;;;;;;
1957,5;0,0038;;;;;;
1958,125;0,0043;;;;;;
1958,75;0,0032;;;;;;
1959,375;0,0021;;;;;;
1960;0,0045;;;;;;
1960,625;0,004;;;;;;
1961,25;0,0012;;;;;;
1961,875;0,0015;;;;;;
1962,5;0,0012;;;;;;
1963,125;0,0015;;;;;;
1963,75;0,0005;;;;;;
1964,375;0,0027;;;;;;
1965;0,0016;;;;;;
1965,625;0,0026;;;;;;
1966,25;0,0038;;;;;;
1966,875;0,0028;;;;;;
1967,5;0,001;;;;;;
1968,125;0,0011;;;;;;
1968,75;0,0012;;;;;;
1969,375;0,0017;;;;;;
1970;0,0036;;;;;;
1970,625;0,0036;;;;;;
1971,25;0,0009;;;;;;
1971,875;0,002;;;;;;
1972,5;0,0018;;;;;;
1973,125;0,0022;;;;;;
1973,75;0,0031;;;;;;
1974,375;0,0032;;;;;;
1975;0,0015;;;;;;
1975,625;0,0019;;;;;;
1976,25;0,0022;;;;;;
1976,875;0,0007;;;;;;
1977,5;0,0017;;;;;;
1978,125;0,0032;;;;;;
1978,75;0,0024;;;;;;
1979,375;0,0027;;;;;;
1980;0,0009;;;;;;
1980,625;0,0013;;;;;;
1981,25;0,0008;;;;;;
1981,875;0,0012;;;;;;
1982,5;0,001;;;;;;
1983,125;0,0012;;;;;;
1983,75;0,0004;;;;;;
1984,375;0,0012;;;;;;
1985;0,0021;;;;;;
1985,625;0,0026;;;;;;
1986,25;0,0009;;;;;;
1986,875;0,0008;;;;;;
1987,5;0,0013;;;;;;
1988,125;0,0026;;;;;;
1988,75;0,0022;;;;;;
1989,375;0,0019;;;;;;
1990;0,0017;;;;;;
1990,625;0,0022;;;;;;
1991,25;0,0008;;;;;;
1991,875;0,0018;;;;;;
1992,5;0,0013;;;;;;
1993,125;0,0009;;;;;;
1993,75;0,0024;;;;;;
1994,375;0,0019;;;;;;
1995;0,0013;;;;;;
1995,625;0,0012;;;;;;
1996,25;0,0002;;;;;;
1996,875;0,0012;;;;;;
1997,5;0,0019;;;;;;
1998,125;0,0027;;;;;;
1998,75;0,0013;;;;;;
1999,375;0,0013;;;;;;
2000;0,002;;;;;;
