X;Y;X;Y;X;Y;X;Y
1845;0,009;;;;;;
1845,625;0,011;;;;;;
1846,25;0,005;;;;;;
1846,875;0,002;;;;;;
1847,5;0,012;;;;;;
1848,125;0,014;;;;;;
1848,75;0,005;;;;;;
1849,375;0,016;;;;;;
1850;0,015;;;;;;
1850,625;0,003;;;;;;
1851,25;0,016;;;;;;
1851,875;0,018;;;;;;
1852,5;0,01;;;;;;
1853,125;0,007;;;;;;
1853,75;0,023;;;;;;
1854,375;0,026;;;;;;
1855;0,002;;;;;;
1855,625;0,006;;;;;;
1856,25;0,018;;;;;;
1856,875;0,023;;;;;;
1857,5;0,012;;;;;;
1858,125;0,009;;;;;;
1858,75;0,004;;;;;;
1859,375;0,015;;;;;;
1860;0,016;;;;;;
1860,625;0,002;;;;;;
1861,25;0,002;;;;;;
1861,875;0,005;;;;;;
1862,5;0,003;;;;;;
1863,125;0,008;;;;;;
1863,75;0,012;;;;;;
1864,375;0,009;;;;;;
1865;0,009;;;;;;
1865,625;0,001;;;;;;
1866,25;0,019;;;;;;
1866,875;0,022;;;;;;
1867,5;0,015;;;;;;
1868,125;0,009;;;;;;
1868,75;0,011;;;;;;
1869,375;0,011;;;;;;
1870;0,011;;;;;;
1870,625;0,003;;;;;;
1871,25;0,015;;;;;;
1871,875;0,023;;;;;;
1872,5;0,028;;;;;;
1873,125;0,039;;;;;;
1873,75;0,031;;;;;;
1874,375;0,008;;;;;;
1875;0,016;;;;;;
1875,625;0,031;;;;;;
1876,25;0,038;;;;;;
1876,875;0,036;;;;;;
1877,5;0,028;;;;;;
1878,125;0,009;;;;;;
1878,75;0,004;;;;;;
1879,375;0,002;;;;;;
1880;0,012;;;;;;
1880,625;0,015;;;;;;
1881,25;0,012;;;;;;
1881,875;0,006;;;;;;
1882,5;0,008;;;;;;
1883,125;0,01;;;;;;
1883,75;0,021;;;;;;
1884,375;0,014;;;;;;
1885;0,047;;;;;;
1885,625;0,083;;;;;;
1886,25;0,036;;;;;;
1886,875;0,075;;;;;;
1887,5;0,06;;;;;;
1888,125;0,061;;;;;;
1888,75;0,031;;;;;;
1889,375;0,019;;;;;;
1890;0,026;;;;;;
1890,625;0,009;;;;;;
1891,25;0,005;;;;;;
1891,875;0,014;;;;;;
1892,5;0,008;;;;;;
1893,125;0,022;;;;;;
1893,75;0,027;;;;;;
1894,375;0,023;;;;;;
1895;0,011;;;;;;
1895,625;0,011;;;;;;
1896,25;0,016;;;;;;
1896,875;0,006;;;;;;
1897,5;0,014;;;;;;
1898,125;0,013;;;;;;
1898,75;0,004;;;;;;
1899,375;0,004;;;;;;
1900;0,004;;;;;;
1900,625;0,01;;;;;;
1901,25;0,015;;;;;;
1901,875;0,015;;;;;;
1902,5;0,042;;;;;;
1903,125;0,041;;;;;;
1903,75;0,008;;;;;;
1904,375;0,009;;;;;;
1905;0,018;;;;;;
1905,625;0,015;;;;;;
1906,25;0,009;;;;;;
1906,875;0,006;;;;;;
1907,5;0,012;;;;;;
1908,125;0,025;;;;;;
1908,75;0,024;;;;;;
1909,375;0,011;;;;;;
1910;0,004;;;;;;
1910,625;0,02;;;;;;
1911,25;0,016;;;;;;
1911,875;0,005;;;;;;
1912,5;0,01;;;;;;
1913,125;0,015;;;;;;
1913,75;0,014;;;;;;
1914,375;0,008;;;;;;
1915;0,003;;;;;;
1915,625;0,01;;;;;;
1916,25;0,011;;;;;;
1916,875;0,007;;;;;;
1917,5;0,015;;;;;;
1918,125;0,014;;;;;;
1918,75;0,016;;;;;;
1919,375;0,018;;;;;;
1920;0,011;;;;;;
1920,625;0,002;;;;;;
1921,25;0,011;;;;;;
1921,875;0,009;;;;;;
1922,5;0,004;;;;;;
1923,125;0,004;;;;;;
1923,75;0,017;;;;;;
1924,375;0,014;;;;;;
1925;0,005;;;;;;
1925,625;0,008;;;;;;
1926,25;0,002;;;;;;
1926,875;0,003;;;;;;
1927,5;0,005;;;;;;
1928,125;0,015;;;;;;
1928,75;0,009;;;;;;
1929,375;0,013;;;;;;
1930;0,021;;;;;;
1930,625;0,015;;;;;;
1931,25;0,009;;;;;;
1931,875;0,003;;;;;;
1932,5;0,008;;;;;;
1933,125;0,011;;;;;;
1933,75;0,003;;;;;;
1934,375;0,025;;;;;;
1935;0,048;;;;;;
1935,625;0,042;;;;;;
1936,25;0,017;;;;;;
1936,875;0,005;;;;;;
1937,5;0,002;;;;;;
1938,125;0,003;;;;;;
1938,75;0,007;;;;;;
1939,375;0,013;;;;;;
1940;0,019;;;;;;
1940,625;0,014;;;;;;
1941,25;0,006;;;;;;
1941,875;0,007;;;;;;
1942,5;0,016;;;;;;
1943,125;0,016;;;;;;
1943,75;0,014;;;;;;
1944,375;0,004;;;;;;
1945;0,004;;;;;;
1945,625;0,005;;;;;;
1946,25;0,012;;;;;;
1946,875;0,015;;;;;;
1947,5;0,005;;;;;;
1948,125;0,005;;;;;;
1948,75;0,01;;;;;;
1949,375;0,007;;;;;;
1950;0,015;;;;;;
1950,625;0,019;;;;;;
1951,25;0,012;;;;;;
1951,875;0,004;;;;;;
1952,5;0,001;;;;;;
1953,125;0,003;;;;;;
1953,75;0,001;;;;;;
1954,375;0,003;;;;;;
1955;0,006;;;;;;
1955,625;0,009;;;;;;
1956,25;0,011;;;;;;
1956,875;0,007;;;;;;
1957,5;0,01;;;;;;
1958,125;0,019;;;;;;
1958,75;0,018;;;;;;
1959,375;0,006;;;;;;
1960;0,013;;;;;;
1960,625;0,016;;;;;;
1961,25;0,014;;;;;;
1961,875;0,003;;;;;;
1962,5;0,005;;;;;;
1963,125;0,014;;;;;;
1963,75;0,029;;;;;;
1964,375;0,033;;;;;;
1965;0,028;;;;;;
1965,625;0,012;;;;;;
1966,25;0,012;;;;;;
1966,875;0,026;;;;;;
1967,5;0,025;;;;;;
1968,125;0,023;;;;;;
1968,75;0,021;;;;;;
1969,375;0,015;;;;;;
1970;0,016;;;;;;
1970,625;0,011;;;;;;
1971,25;0,011;;;;;;
1971,875;0,002;;;;;;
1972,5;0,008;;;;;;
1973,125;0,003;;;;;;
1973,75;0,01;;;;;;
1974,375;0,008;;;;;;
1975;0,014;;;;;;
1975,625;0,018;;;;;;
1976,25;0,021;;;;;;
1976,875;0,044;;;;;;
1977,5;0,042;;;;;;
1978,125;0,025;;;;;;
1978,75;0,037;;;;;;
1979,375;0,029;;;;;;
1980;0,028;;;;;;
1980,625;0,008;;;;;;
1981,25;0,006;;;;;;
1981,875;0,01;;;;;;
1982,5;0,005;;;;;;
1983,125;0,01;;;;;;
1983,75;0,01;;;;;;
1984,375;0,008;;;;;;
1985;0,011;;;;;;
1985,625;0,011;;;;;;
1986,25;0,011;;;;;;
1986,875;0,007;;;;;;
1987,5;0,009;;;;;;
1988,125;0,024;;;;;;
1988,75;0,038;;;;;;
1989,375;0,021;;;;;;
1990;0,015;;;;;;
1990,625;0,019;;;;;;
1991,25;0,015;;;;;;
1991,875;0,012;;;;;;
1992,5;0,023;;;;;;
1993,125;0,023;;;;;;
1993,75;0,014;;;;;;
1994,375;0,016;;;;;;
1995;0,011;;;;;;
1995,625;0,011;;;;;;
1996,25;0,016;;;;;;
1996,875;0,012;;;;;;
1997,5;0,009;;;;;;
1998,125;0,012;;;;;;
1998,75;0,005;;;;;;
1999,375;0,013;;;;;;
2000;0,03;;;;;;
